TimeStep,Context,qd_norm,tau_actual_norm,tau_planned_norm,p_norm,r_norm,residual_raw,residual_clipped,EWMA_Fast,EWMA_Slow,EWMA_Delta,Threshold,Attack_Flag
27243,0,2.30773,62.7433,30.2565,0.0893095,39.4528,39.4528,39.4528,59.3859,83.9384,24.5524,106.22,0
27244,0,3.49496,135.935,30.2565,0.121404,67.3412,67.3412,67.3412,60.977,83.9218,22.9448,106.22,0
27245,0,3.28685,154.517,30.2565,0.0905628,61.7195,61.7195,61.7195,61.1255,83.8996,22.7741,106.22,0
27246,0,4.03668,100.733,30.2565,0.106419,58.0054,58.0054,58.0054,60.5015,83.8737,23.3722,106.22,0
27247,0,3.33844,127.919,30.2565,0.12339,75.0852,75.0852,75.0852,63.4182,83.8649,20.4467,106.22,0
27248,0,1.1559,47.7957,30.2565,0.0692247,62.6388,62.6388,62.6388,63.2623,83.8437,20.5813,106.22,0
27249,0,2.39488,37.1085,30.2565,0.121021,38.4609,38.4609,38.4609,58.3021,83.7983,25.4962,106.22,0
27250,0,3.37579,149.078,30.2565,0.407923,91.731,91.731,91.731,64.9878,83.8062,18.8184,106.22,0
27251,0,3.45802,158.494,30.2565,0.163632,117.073,117.073,100,71.9903,83.8224,11.8321,106.22,0
27252,0,3.7886,133.729,30.2565,0.165347,79.9588,79.9588,79.9588,73.584,83.8185,10.2346,106.22,0
27253,0,2.47155,136.014,30.2565,0.107252,65.9677,65.9677,65.9677,72.0607,83.8007,11.74,106.22,0
27254,0,2.6442,125.545,30.2565,0.215104,62.3236,62.3236,62.3236,70.1133,83.7792,13.6659,106.22,0
27255,0,3.82434,121.568,30.2565,0.122047,59.5243,59.5243,59.5243,67.9955,83.755,15.7595,106.22,0
27256,0,3.39073,108.252,30.2565,0.113644,61.2866,61.2866,61.2866,66.6537,83.7325,17.0788,106.22,0
27257,0,3.39073,108.448,30.2565,0.113644,83.8983,83.8983,83.8983,70.1026,83.7327,13.63,106.22,0
27258,0,2.67223,80.3403,30.2565,0.0945108,62.9168,62.9168,62.9168,68.6655,83.7118,15.0464,106.22,0
27259,0,2.48563,114.265,30.2565,0.102845,81.2457,81.2457,81.2457,71.1815,83.7094,12.5279,106.22,0
27260,0,3.54578,99.2442,30.2565,0.0757282,66.0304,66.0304,66.0304,70.1513,83.6917,13.5404,106.22,0
27261,0,3.29635,118.853,30.2565,0.136979,88.4859,88.4859,88.4859,73.8182,83.6965,9.87829,106.22,0
27262,0,3.92154,82.0684,30.2565,0.0998183,50.538,50.538,50.538,69.1622,83.6633,14.5012,106.22,0
27263,0,2.97961,98.6226,30.2565,0.266114,48.3788,48.3788,48.3788,65.0055,83.6281,18.6225,106.22,0
27264,0,2.57003,89.4329,30.2565,0.253353,61.568,61.568,61.568,64.318,83.606,19.288,106.22,0
27265,0,3.42954,122.125,30.2565,0.125805,78.1037,78.1037,78.1037,67.0751,83.6005,16.5253,106.22,0
27266,0,3.21901,61.5164,30.2565,0.218381,71.0613,71.0613,71.0613,67.8724,83.588,15.7156,106.22,0
27267,0,3.54207,121.347,30.2565,0.12335,94.6264,94.6264,94.6264,73.2232,83.599,10.3758,106.22,0
27268,0,3.43113,103.965,30.2565,0.11522,95.8551,95.8551,95.8551,77.7496,83.6112,5.86169,106.22,0
27269,0,3.42527,66.3331,30.2565,0.182813,74.2344,74.2344,74.2344,77.0465,83.6019,6.55535,106.22,0
27270,0,3.37585,109.111,30.2565,0.19895,90.5743,90.5743,90.5743,79.7521,83.6088,3.85678,106.22,0
27271,0,3.0812,96.8321,30.2565,0.162619,53.188,53.188,53.188,74.4392,83.5784,9.13918,106.22,0
27272,0,2.98261,109.123,30.2565,0.230639,58.1964,58.1964,58.1964,71.1907,83.553,12.3624,106.22,0
27273,0,3.51532,62.8743,30.2565,0.198089,42.7985,42.7985,42.7985,65.5122,83.5123,18.0001,106.22,0
27274,0,3.59601,147.698,30.2565,0.235028,79.9505,79.9505,79.9505,68.3999,83.5087,15.1088,106.22,0
27275,0,3.01647,129.689,30.2565,0.287396,57.033,57.033,57.033,66.1265,83.4822,17.3557,106.22,0
27276,0,4.06351,61.5695,30.2565,0.216841,33.0671,33.0671,33.0671,59.5146,83.4318,23.9172,106.22,0
27277,0,2.80611,151.984,30.2565,0.128853,76.7242,76.7242,76.7242,62.9565,83.4251,20.4686,106.22,0
27278,0,3.29024,122.44,30.2565,0.164226,54.8275,54.8275,54.8275,61.3307,83.3965,22.0658,106.22,0
27279,0,2.96641,146.314,30.2565,0.144499,84.6073,84.6073,84.6073,65.9861,83.3977,17.4117,106.22,0
27280,0,3.37971,54.372,30.2565,0.1032,51.0138,51.0138,51.0138,62.9916,83.3654,20.3738,106.22,0
27281,0,3.63845,145.547,30.2565,0.160303,80.4573,80.4573,80.4573,66.4847,83.3624,16.8777,106.22,0
27282,0,2.78014,150.26,30.2565,0.137115,47.5597,47.5597,47.5597,62.6997,83.3266,20.6269,106.22,0
27283,0,3.33242,123.932,30.2565,0.115274,60.7514,60.7514,60.7514,62.3101,83.3041,20.994,106.22,0
27284,0,3.96695,153.114,30.2565,0.119389,69.2712,69.2712,69.2712,63.7023,83.29,19.5877,106.22,0
27285,0,3.09346,65.4602,30.2565,0.259594,69.7856,69.7856,69.7856,64.9189,83.2765,18.3576,106.22,0
27286,0,3.31751,114.417,30.2565,0.0780188,83.4037,83.4037,83.4037,68.6159,83.2767,14.6608,106.22,0
27287,0,2.84634,126.413,30.2565,0.0950354,81.6054,81.6054,81.6054,71.2138,83.275,12.0612,106.22,0
27288,0,2.83752,100.709,30.2565,0.0820929,84.4688,84.4688,84.4688,73.8648,83.2762,9.41138,106.22,0
27289,0,3.94158,63.0358,30.2565,0.138754,50.0328,50.0328,50.0328,69.0984,83.2429,14.1445,106.22,0
27290,0,3.0806,101.53,30.2565,0.100778,67.5604,67.5604,67.5604,68.7908,83.2273,14.4365,106.22,0
27291,0,3.0806,101.53,30.2565,0.100778,83.3939,83.3939,83.3939,71.7114,83.2274,11.516,106.22,0
27292,0,3.30995,119.824,30.2565,0.152637,85.4949,85.4949,85.4949,74.4681,83.2297,8.76156,106.22,0
27293,0,3.7837,100.669,30.2565,0.0978364,68.9081,68.9081,68.9081,73.3561,83.2154,9.85924,106.22,0
27294,0,3.64819,121.041,30.2565,0.0758947,86.0024,86.0024,86.0024,75.8854,83.2182,7.33278,106.22,0
27295,0,4.06087,157.712,30.2565,0.211493,58.5526,58.5526,58.5526,72.4188,83.1935,10.7747,106.22,0
27296,0,2.81986,130.651,30.2565,0.164911,83.626,83.626,83.626,74.6603,83.1939,8.53366,106.22,0
27297,0,1.44892,147.991,30.2565,0.0690008,117.291,117.291,100,79.7282,83.2107,3.48252,106.22,0
27298,0,4.09308,131.223,30.2565,0.204585,35.4773,35.4773,35.4773,70.878,83.163,12.285,106.22,0
27299,0,2.82726,133.081,30.2565,0.0733309,68.3525,68.3525,68.3525,70.3729,83.1482,12.7752,106.22,0
27300,0,3.47928,113.525,30.2565,0.122719,52.1809,52.1809,52.1809,66.7345,83.1172,16.3827,106.22,0
27301,0,2.83395,85.9328,30.2565,0.179755,68.4183,68.4183,68.4183,67.0713,83.1025,16.0312,106.22,0
27302,0,2.82259,151.204,30.2565,0.117642,53.6845,53.6845,53.6845,64.3939,83.0731,18.6792,106.22,0
27303,0,3.31488,154.317,30.2565,0.159782,55.4634,55.4634,55.4634,62.6078,83.0455,20.4377,106.22,0
27304,0,3.89718,144.735,30.2565,0.128721,79.7267,79.7267,79.7267,66.0316,83.0422,17.0106,106.22,0
27305,0,3.2959,117.068,30.2565,0.181917,92.2939,92.2939,92.2939,71.2841,83.0514,11.7674,106.22,0
27306,0,4.07151,133.306,30.2565,0.0996856,111.431,111.431,100,77.0272,83.0684,6.04112,106.22,0
27307,0,2.65329,67.8923,30.2565,0.123423,41.7879,41.7879,41.7879,69.9794,83.0271,13.0477,106.22,0
27308,0,2.93716,147.841,30.2565,0.128522,66.5961,66.5961,66.5961,69.3027,83.0107,13.7079,106.22,0
27309,0,3.07924,103.127,30.2565,0.110567,72.2249,72.2249,72.2249,69.8872,82.9999,13.1127,106.22,0
27310,0,1.39238,155.206,30.2565,0.0876968,55.5682,55.5682,55.5682,67.0234,82.9724,15.9491,106.22,0
27311,0,2.10868,51.4334,30.2565,0.0963701,54.1842,54.1842,54.1842,64.4555,82.9437,18.4881,106.22,0
27312,0,3.40382,56.8928,30.2565,0.0773308,50.313,50.313,50.313,61.627,82.911,21.284,106.22,0
27313,0,3.6016,107.28,30.2565,0.132937,74.0181,74.0181,74.0181,64.1052,82.9021,18.7969,106.22,0
27314,0,3.69986,126.336,30.2565,0.150858,56.0491,56.0491,56.0491,62.494,82.8753,20.3813,106.22,0
27315,0,3.3265,122.185,30.2565,0.170302,95.9578,95.9578,95.9578,69.1868,82.8884,13.7016,106.22,0
27316,0,4.00436,49.3034,30.2565,0.0859399,36.6864,36.6864,36.6864,62.6867,82.8422,20.1555,106.22,0
27317,0,2.45619,139.398,30.2565,0.247366,87.8533,87.8533,87.8533,67.72,82.8472,15.1272,106.22,0
27318,0,4.0966,130.067,30.2565,0.125052,108.123,108.123,100,74.176,82.8643,8.68831,106.22,0
27319,0,2.84415,159.514,30.2565,0.183784,43.7899,43.7899,43.7899,68.0988,82.8252,14.7265,106.22,0
27320,0,4.05894,153.18,30.2565,0.193657,69.1491,69.1491,69.1491,68.3089,82.8116,14.5027,106.22,0
27321,0,2.63452,46.4154,30.2565,0.153359,47.9798,47.9798,47.9798,64.243,82.7767,18.5337,106.22,0
27322,0,3.29841,103.002,30.2565,0.121205,43.5335,43.5335,43.5335,60.1011,82.7375,22.6364,106.22,0
27323,0,3.45015,95.6221,30.2565,0.209477,53.9884,53.9884,53.9884,58.8786,82.7087,23.8302,106.22,0
27324,0,4.08329,161.168,30.2565,0.201549,68.7283,68.7283,68.7283,60.8485,82.6948,21.8462,106.22,0
27325,0,2.73306,125.136,30.2565,0.14853,40.087,40.087,40.087,56.6962,82.6522,25.9559,106.22,0
27326,0,2.73306,77.3145,30.2565,0.14853,42.6055,42.6055,42.6055,53.8781,82.6121,28.734,106.22,0
27327,0,3.08935,92.3576,30.2565,0.136707,46.0226,46.0226,46.0226,52.307,82.5755,30.2685,106.22,0
27328,0,3.28923,117.613,30.2565,0.111506,66.4322,66.4322,66.4322,55.132,82.5594,27.4274,106.22,0
27329,0,2.45924,109.618,30.2565,0.132582,83.8896,83.8896,83.8896,60.8835,82.5607,21.6772,106.22,0
27330,0,3.33895,91.7085,30.2565,0.0761811,46.5188,46.5188,46.5188,58.0106,82.5247,24.5141,106.22,0
27331,0,3.83995,83.7348,30.2565,0.134205,67.3747,67.3747,67.3747,59.8834,82.5095,22.6261,106.22,0
27332,0,4.03529,153.153,30.2565,0.10686,83.783,83.783,83.783,64.6633,82.5108,17.8475,106.22,0
27333,0,2.22335,122.848,30.2565,0.0803335,43.6389,43.6389,43.6389,60.4584,82.4719,22.0135,106.22,0
27334,0,4.07294,131.502,30.2565,0.120005,59.0972,59.0972,59.0972,60.1862,82.4485,22.2623,106.22,0
27335,0,2.92443,60.6254,30.2565,0.207323,49.918,49.918,49.918,58.1326,82.416,24.2834,106.22,0
27336,0,3.63709,90.831,30.2565,0.194113,68.2479,68.2479,68.2479,60.1556,82.4018,22.2462,106.22,0
27337,0,2.79478,119.613,30.2565,0.136059,74.2053,74.2053,74.2053,62.9656,82.3936,19.4281,106.22,0
27338,0,3.33684,110.665,30.2565,0.149181,42.8536,42.8536,42.8536,58.9432,82.3541,23.4109,106.22,0
27339,0,1.78909,154.446,30.2565,0.153881,67.933,67.933,67.933,60.7411,82.3397,21.5986,106.22,0
27340,0,2.93071,150.273,30.2565,0.150776,53.3701,53.3701,53.3701,59.2669,82.3107,23.0438,106.22,0
27341,0,3.32305,149.524,30.2565,0.133787,75.2731,75.2731,75.2731,62.4682,82.3037,19.8355,106.22,0
27342,0,3.69276,92.7407,30.2565,0.222596,34.3185,34.3185,34.3185,56.8382,82.2557,25.4175,106.22,0
27343,0,1.9171,82.9067,30.2565,0.123081,55.9641,55.9641,55.9641,56.6634,82.2294,25.566,106.22,0
27344,0,4.03637,117.542,30.2565,0.127595,64.8302,64.8302,64.8302,58.2967,82.212,23.9153,106.22,0
27345,0,4.04301,135.215,30.2565,0.124876,51.4344,51.4344,51.4344,56.9243,82.1812,25.2569,106.22,0
27346,0,2.92667,153.425,30.2565,0.154627,98.8812,98.8812,98.8812,65.3157,82.1979,16.8823,106.22,0
27347,0,3.30402,114.109,30.2565,0.146315,42.2678,42.2678,42.2678,60.7061,82.158,21.4519,106.22,0
27348,0,3.32483,125.89,30.2565,0.119445,67.6551,67.6551,67.6551,62.0959,82.1435,20.0476,106.22,0
27349,0,3.41699,53.8001,30.2565,0.0769774,37.9042,37.9042,37.9042,57.2576,82.0993,24.8417,106.22,0
27350,0,3.18834,132.866,30.2565,0.112924,76.7941,76.7941,76.7941,61.1649,82.0939,20.9291,106.22,0
27351,0,4.03598,157.655,30.2565,0.153141,110.03,110.03,100,68.9319,82.1119,13.18,106.22,0
27352,0,3.28787,99.3445,30.2565,0.256235,73.6136,73.6136,73.6136,69.8682,82.1034,12.2351,106.22,0
27353,0,2.48046,124.29,30.2565,0.201838,99.9805,99.9805,99.9805,75.8907,82.1212,6.23054,106.22,0
27354,0,2.74054,155.028,30.2565,0.232,126.389,126.389,100,80.7126,82.1391,1.42656,106.22,0
27355,0,3.16806,105.132,30.2565,0.195414,89.2602,89.2602,89.2602,82.4221,82.1462,0.275841,106.22,0
27356,0,3.56725,130.78,30.2565,0.148049,105.033,105.033,100,85.9377,82.1641,3.77357,106.22,0
27357,0,3.7004,165.367,30.2565,0.157177,103.978,103.978,100,88.7501,82.1819,6.5682,106.22,0
27358,0,3.65515,136.908,30.2565,0.46722,65.104,65.104,65.104,84.0209,82.1648,1.85605,106.22,0
27359,0,2.50286,160.615,30.2565,0.345576,87.1937,87.1937,87.1937,84.6555,82.1699,2.48559,106.22,0
27360,0,3.72048,153.165,30.2565,0.195226,47.6717,47.6717,47.6717,77.2587,82.1354,4.87667,106.22,0
27361,0,4.06478,129.125,30.2565,0.203771,89.5676,89.5676,89.5676,79.7205,82.1428,2.42233,106.22,0
27362,0,2.92293,112.599,30.2565,0.12662,95.8251,95.8251,95.8251,82.9414,82.1565,0.784913,106.22,0
27363,0,3.10224,87.376,30.2565,0.128365,70.0904,70.0904,70.0904,80.3712,82.1444,1.77321,106.22,0
27364,0,1.57785,130.978,30.2565,0.216789,107.376,107.376,100,84.297,82.1623,2.13469,106.22,0
27365,0,3.57274,135.856,30.2565,0.145111,43.5386,43.5386,43.5386,76.1453,82.1237,5.97835,106.22,0
27366,0,3.13896,135.723,30.2565,0.250068,64.8977,64.8977,64.8977,73.8958,82.1064,8.21065,106.22,0
27367,0,2.84691,166.875,30.2565,0.328737,58.4144,58.4144,58.4144,70.7995,82.0827,11.2832,106.22,0
27368,0,4.09331,153.718,30.2565,0.343433,57.8004,57.8004,57.8004,68.1997,82.0585,13.8588,106.22,0
27369,0,3.34643,63.2842,30.2565,0.244522,54.4716,54.4716,54.4716,65.4541,82.0309,16.5768,106.22,0
27370,0,2.68332,124.344,30.2565,0.175564,81.845,81.845,81.845,68.7323,82.0307,13.2984,106.22,0
27371,0,3.83031,150.856,30.2565,0.154076,92.5073,92.5073,92.5073,73.4873,82.0412,8.55391,106.22,0
27372,0,3.55982,62.8573,30.2565,0.122646,70.5592,70.5592,70.5592,72.9016,82.0297,9.12803,106.22,0
27373,0,3.11882,94.4065,30.2565,0.0768256,45.083,45.083,45.083,67.3379,81.9927,14.6548,106.22,0
27374,0,2.23597,144.609,30.2565,0.0937411,93.318,93.318,93.318,72.5339,82.0041,9.47012,106.22,0
27375,0,3.37074,72.757,30.2565,0.0915948,75.8551,75.8551,75.8551,73.1982,81.9979,8.79973,106.22,0
27376,0,3.57534,140.905,30.2565,0.134212,108.399,108.399,100,78.5585,82.0159,3.45737,106.22,0
27377,0,3.28747,106.429,30.2565,0.130999,94.9165,94.9165,94.9165,81.8301,82.0288,0.198684,106.22,0
27378,0,3.27466,124.828,30.2565,0.105607,100.844,100.844,100,85.4641,82.0468,3.41732,106.22,0
27379,0,3.27466,124.828,30.2565,0.105607,110.583,110.583,100,88.3713,82.0647,6.30655,106.22,0
27380,0,4.06371,93.3248,30.2565,0.230978,45.7516,45.7516,45.7516,79.8474,82.0284,2.18107,106.22,0
27381,0,3.21897,70.4253,30.2565,0.207154,48.6594,48.6594,48.6594,73.6098,81.9951,8.3853,106.22,0
27382,0,3.44249,111.632,30.2565,0.144394,75.8241,75.8241,75.8241,74.0526,81.9889,7.93626,106.22,0
27383,0,2.82826,142.321,30.2565,0.168794,104.205,104.205,100,79.2421,82.0069,2.76479,106.22,0
27384,0,3.90342,119.705,30.2565,0.11043,110.769,110.769,100,83.3937,82.0249,1.36879,106.22,0
27385,0,3.08289,128.787,30.2565,0.136065,38.6588,38.6588,38.6588,74.4467,81.9815,7.53483,106.22,0
27386,0,4.06552,101.438,30.2565,0.115725,50.2671,50.2671,50.2671,69.6108,81.9498,12.339,106.22,0
27387,0,3.34817,121.359,30.2565,0.327563,79.9581,79.9581,79.9581,71.6802,81.9478,10.2676,106.22,0
27388,0,2.91296,128.867,30.2565,0.306147,96.7518,96.7518,96.7518,76.6946,81.9626,5.26806,106.22,0
27389,0,3.0897,123.88,30.2565,0.190322,40.1961,40.1961,40.1961,69.3949,81.9209,12.526,106.22,0
27390,0,4.06341,118.541,30.2565,0.221033,56.5187,56.5187,56.5187,66.8196,81.8954,15.0758,106.22,0
27391,0,2.86042,90.7549,30.2565,0.167791,37.6776,37.6776,37.6776,60.9912,81.8512,20.86,106.22,0
27392,0,3.33297,124.413,30.2565,0.124555,73.3462,73.3462,73.3462,63.4622,81.8427,18.3805,106.22,0
27393,0,2.44472,63.5203,30.2565,0.0773577,46.9877,46.9877,46.9877,60.1673,81.8079,21.6406,106.22,0
27394,0,1.96575,83.6662,30.2565,0.0841847,38.6563,38.6563,38.6563,55.8651,81.7647,25.8996,106.22,0
27395,0,2.86515,86.2205,30.2565,0.0909928,50.0302,50.0302,50.0302,54.6981,81.733,27.0348,106.22,0
27396,0,3.29643,102.844,30.2565,0.0826172,46.5691,46.5691,46.5691,53.0723,81.6978,28.6255,106.22,0
27397,0,2.19644,121.106,30.2565,0.310041,75.6461,75.6461,75.6461,57.5871,81.6918,24.1047,106.22,0
27398,0,2.18094,151.498,30.2565,0.115751,104.708,104.708,100,66.0697,81.7101,15.6404,106.22,0
27399,0,4.05766,128.224,30.2565,0.155949,120.701,120.701,100,72.8557,81.7284,8.87263,106.22,0
27400,0,3.22146,105.183,30.2565,0.120253,71.0509,71.0509,71.0509,72.4948,81.7177,9.22292,106.22,0
27401,0,2.77741,89.61,30.2565,0.133122,63.6592,63.6592,63.6592,70.7277,81.6996,10.972,106.22,0
27402,0,2.77295,71.9365,30.2565,0.274356,73.2311,73.2311,73.2311,71.2283,81.6912,10.4628,106.22,0
27403,0,4.06867,152.732,30.2565,0.151634,107.1,107.1,100,76.9827,81.7095,4.7268,106.22,0
27404,0,2.44073,52.0821,30.2565,0.234541,70.7691,70.7691,70.7691,75.7399,81.6985,5.95858,106.22,0
27405,0,3.12047,107.229,30.2565,0.114187,75.2212,75.2212,75.2212,75.6362,81.6921,6.05586,106.22,0
27406,0,4.17777,132.352,30.2565,0.22297,86.468,86.468,86.468,77.8025,81.6968,3.89428,106.22,0
27407,0,4.17777,161.664,30.2565,0.22297,116.676,116.676,100,82.242,81.7151,0.526906,106.22,0
27408,0,2.32844,60.5539,30.2565,0.314652,89.4997,89.4997,89.4997,83.6936,81.7229,1.97065,106.22,0
27409,0,3.5471,129.017,30.2565,0.278251,60.7619,60.7619,60.7619,79.1072,81.702,2.59472,106.22,0
27410,0,3.73339,136.325,30.2565,0.127425,80.7853,80.7853,80.7853,79.4428,81.701,2.25819,106.22,0
27411,0,3.32177,155.997,30.2565,0.229452,97.3592,97.3592,97.3592,83.0261,81.7167,1.30941,106.22,0
27412,0,2.31572,46.9424,30.2565,0.244598,65.1697,65.1697,65.1697,79.4548,81.7002,2.24532,106.22,0
27413,0,2.9237,147.861,30.2565,0.206153,54.6894,54.6894,54.6894,74.5017,81.6731,7.17139,106.22,0
27414,0,1.2561,33.0117,30.2565,0.179432,29.1323,29.1323,29.1323,65.4279,81.6206,16.1927,106.22,0
27415,0,4.03317,71.2406,30.2565,0.177724,41.4601,41.4601,41.4601,60.6343,81.5804,20.9461,106.22,0
27416,0,1.48742,17.1854,30.2565,0.0895478,30.3608,30.3608,30.3608,54.5796,81.5292,26.9496,106.22,0
27417,0,3.93446,90.3266,30.2565,0.136707,57.6625,57.6625,57.6625,55.1962,81.5054,26.3092,106.22,0
27418,0,4.03512,149.598,30.2565,0.124998,67.3644,67.3644,67.3644,57.6298,81.4912,23.8614,106.22,0
27419,0,3.28229,147.292,30.2565,0.0778479,85.5262,85.5262,85.5262,63.2091,81.4952,18.2861,106.22,0
27420,0,3.71871,65.2593,30.2565,0.108189,47.4045,47.4045,47.4045,60.0482,81.4612,21.413,106.22,0
27421,0,3.40686,59.7704,30.2565,0.142955,40.0942,40.0942,40.0942,56.0574,81.4198,25.3624,106.22,0
27422,0,2.90159,121.251,30.2565,0.136072,72.0626,72.0626,72.0626,59.2584,81.4104,22.152,106.22,0
27423,0,3.36917,44.3713,30.2565,0.164797,49.209,49.209,49.209,57.2485,81.3782,24.1297,106.22,0
27424,0,3.17012,95.4961,30.2565,0.105133,43.0797,43.0797,43.0797,54.4148,81.3399,26.9252,106.22,0
27425,0,4.04171,153.356,30.2565,0.246414,83.5548,83.5548,83.5548,60.2428,81.3421,21.0994,106.22,0
27426,0,4.06148,134.281,30.2565,0.180566,54.9174,54.9174,54.9174,59.1777,81.3157,22.138,106.22,0
27427,0,4.05792,128.994,30.2565,0.157308,56.7549,56.7549,56.7549,58.6931,81.2912,22.598,106.22,0
27428,0,2.89686,80.2066,30.2565,0.141843,60.9249,60.9249,60.9249,59.1395,81.2708,22.1313,106.22,0
27429,0,3.58718,136.958,30.2565,0.128527,58.5582,58.5582,58.5582,59.0233,81.2481,22.2248,106.22,0
27430,0,3.57052,114.341,30.2565,0.144829,53.9692,53.9692,53.9692,58.0124,81.2208,23.2084,106.22,0
27431,0,3.65919,91.2483,30.2565,0.173166,63.3024,63.3024,63.3024,59.0704,81.2029,22.1325,106.22,0
27432,0,2.63029,126.557,30.2565,0.0961968,96.6807,96.6807,96.6807,66.5925,81.2184,14.6259,106.22,0
27433,0,2.77877,145.536,30.2565,0.12053,118.116,118.116,100,73.274,81.2371,7.96316,106.22,0
27434,0,3.7918,117.706,30.2565,0.199123,96.2183,96.2183,96.2183,77.8628,81.2521,3.38928,106.22,0
27435,0,3.48729,117.797,30.2565,0.142758,58.2444,58.2444,58.2444,73.9392,81.2291,7.28995,106.22,0
27436,0,3.18187,97.7348,30.2565,0.105082,35.8735,35.8735,35.8735,66.326,81.1838,14.8577,106.22,0
27437,0,2.69674,128.334,30.2565,0.111532,66.9976,66.9976,66.9976,66.4603,81.1696,14.7092,106.22,0
27438,0,2.84236,29.4196,30.2565,0.0722208,34.5217,34.5217,34.5217,60.0726,81.1229,21.0503,106.22,0
27439,0,3.24303,104.753,30.2565,0.0994316,69.1512,69.1512,69.1512,61.8883,81.111,19.2226,106.22,0
27440,0,3.30988,157.27,30.2565,0.234973,71.6227,71.6227,71.6227,63.8352,81.1015,17.2663,106.22,0
27441,0,4.06638,147.721,30.2565,0.134363,108.354,108.354,100,71.0682,81.1204,10.0522,106.22,0
27442,0,3.37046,105.64,30.2565,0.101208,99.1809,99.1809,99.1809,76.6907,81.1384,4.44772,106.22,0
27443,0,3.25379,157.08,30.2565,0.0999644,88.4172,88.4172,88.4172,79.036,81.1457,2.10969,106.22,0
27444,0,3.2698,82.8938,30.2565,0.0646993,31.5295,31.5295,31.5295,69.5347,81.0961,11.5614,106.22,0
27445,0,4.04651,155.695,30.2565,0.113075,81.1807,81.1807,81.1807,71.8639,81.0962,9.23226,106.22,0
27446,0,1.84846,146.918,30.2565,0.156394,51.3303,51.3303,51.3303,67.7572,81.0664,13.3092,106.22,0
27447,0,3.83087,107.079,30.2565,0.127387,64.4698,64.4698,64.4698,67.0997,81.0498,13.9501,106.22,0
27448,0,1.88301,132.302,30.2565,0.324292,65.5362,65.5362,65.5362,66.787,81.0343,14.2473,106.22,0
27449,0,4.0483,67.3064,30.2565,0.157913,47.3396,47.3396,47.3396,62.8975,81.0006,18.1031,106.22,0
27450,0,4.0661,69.9069,30.2565,0.183117,40.3034,40.3034,40.3034,58.3787,80.9599,22.5812,106.22,0
27451,0,3.68116,61.5383,30.2565,0.12603,39.5979,39.5979,39.5979,54.6226,80.9185,26.296,106.22,0
27452,0,3.44708,107.423,30.2565,0.134587,65.0975,65.0975,65.0975,56.7175,80.9027,24.1852,106.22,0
27453,0,4.04231,148.901,30.2565,0.118404,73.5321,73.5321,73.5321,60.0805,80.8954,20.8149,106.22,0
27454,0,3.56056,157.723,30.2565,0.138744,56.9549,56.9549,56.9549,59.4554,80.8714,21.4161,106.22,0
27455,0,1.45804,25.6954,30.2565,0.0900183,43.1077,43.1077,43.1077,56.1858,80.8336,24.6478,106.22,0
27456,0,3.16818,91.9317,30.2565,0.0744541,60.6919,60.6919,60.6919,57.087,80.8135,23.7265,106.22,0
27457,0,3.19338,96.536,30.2565,0.0971396,82.86,82.86,82.86,62.2416,80.8156,18.5739,106.22,0
27458,0,2.44576,130.723,30.2565,0.296212,102.209,102.209,100,69.7933,80.8347,11.0414,106.22,0
27459,0,4.0387,103.879,30.2565,0.172716,86.4936,86.4936,86.4936,73.1334,80.8404,7.70703,106.22,0
27460,0,3.40662,142.539,30.2565,0.079079,109.034,109.034,100,78.5067,80.8596,2.35286,106.22,0
27461,0,3.39441,87.7873,30.2565,0.167495,96.6884,96.6884,96.6884,82.143,80.8754,1.26765,106.22,0
27462,0,3.31515,154.036,30.2565,0.253555,117.418,117.418,100,85.7144,80.8945,4.81992,106.22,0
27463,0,2.8485,162.843,30.2565,0.115013,44.4803,44.4803,44.4803,77.4676,80.8581,3.39049,106.22,0
27464,0,3.47743,158.249,30.2565,0.146461,68.9122,68.9122,68.9122,75.7565,80.8461,5.08962,106.22,0
27465,0,3.47743,120.7,30.2565,0.146461,81.3906,81.3906,81.3906,76.8833,80.8467,3.96335,106.22,0
27466,0,3.00165,96.0929,30.2565,0.224137,77.7421,77.7421,77.7421,77.0551,80.8436,3.78849,106.22,0
27467,0,3.00165,96.0929,30.2565,0.224137,86.9928,86.9928,86.9928,79.0426,80.8497,1.8071,106.22,0
27468,0,2.6899,153.837,30.2565,0.154598,54.2064,54.2064,54.2064,74.0754,80.8231,6.7477,106.22,0
27469,0,2.83172,79.7133,30.2565,0.168792,63.8568,63.8568,63.8568,72.0317,80.8061,8.77446,106.22,0
